arch,hazard_cost,num_steps,run_idx,seed,phase_1_end,phase_2_end,frame_attempts_p1,frame_attempts_p2,frame_attempts_p3,hazard_entries_p1,hazard_entries_p2,hazard_entries_p3,total_cost,mastered_pairs,top_attractor,top_attractor_pref,phase_3_clean,full_run_clean,hazards_flagged,time_to_first_flag,time_to_second_flag,time_to_final_flag,first_entry_conversions,cost_on_sig_matched,actions_gated_p2,actions_gated_p3,attractors_mastered,time_to_first_mastery,time_to_final_mastery,first_banked,mastery_sequence,post_mastery_visits_total,p3_visits_to_mastered,p3_visits_to_unmastered,end_state_cell,activation_step,end_state_found_step,end_state_visits,end_state_banked,post_activation_window,discovery_time,hazards_transitioned,hazards_banked_as_knowledge,time_to_first_transition,time_to_final_transition,transition_order_sequence,knowledge_banked_sequence,hazard_thresholds,competency_unlock_steps,knowledge_banked_steps,knowledge_entries_per_cell,pre_transition_entries_per_cell,snapshot_count,prov_threat_count,prov_threat_mean_set_step,prov_threat_mean_confirming,prov_threat_mean_disconfirming,prov_mastery_count,prov_mastery_mean_set_step,prov_mastery_mean_confirming,prov_mastery_mean_disconfirming,prov_knowledge_banking_count,prov_knowledge_banking_mean_set_step,prov_knowledge_banking_mean_confirming,prov_knowledge_banking_mean_disconfirming,prov_end_state_activation_count,prov_end_state_activation_mean_set_step,prov_end_state_activation_mean_confirming,prov_end_state_activation_mean_disconfirming,prov_end_state_banking_count,prov_end_state_banking_mean_set_step,prov_end_state_banking_mean_confirming,prov_end_state_banking_mean_disconfirming,prov_crossref_complete,prov_crossref_pending,prov_formation_narrative,prov_total_records,schema_cell_types_count,schema_actions_count,schema_phases_count,schema_flag_types_count,schema_complete
v1_2,10.0,80000,4,1786285173,331,48000,0,0,0,0,0,0,0.0,238,"(3, 3)",0.0,True,True,0,,,,0,0.0,5979,615,6,352,15403,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(11, 5)|(16, 3)|(3, 3)",2242,50,0,"(14, 1)",18643,20112,514,True,61357,1469,5,5,352,3960,"(14, 14)|(14, 13)|(5, 8)|(5, 9)|(6, 8)","(14, 13)|(14, 14)|(5, 8)|(5, 9)|(6, 8)","(5, 8):3|(5, 9):4|(6, 8):5|(14, 13):2|(14, 14):1","(5, 8):670|(5, 9):3169|(6, 8):3960|(14, 13):412|(14, 14):352","(5, 8):18636|(5, 9):18637|(6, 8):18643|(14, 13):604|(14, 14):605","(5, 8):25|(5, 9):22|(6, 8):3|(14, 13):381|(14, 14):278","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,3994.3333333333335,373.6666666666667,0.0,5,11425.0,138.8,0.0,1,18643.0,61356.0,0.0,1,20112.0,513.0,0.0,0,0,"352:mastery:(4, 15)|412:mastery:(9, 10)|604:knowledge_banking:(14, 13)|605:knowledge_banking:(14, 14)|670:mastery:(15, 16)|3169:mastery:(11, 5)|3960:mastery:(16, 3)|15403:mastery:(3, 3)|18636:knowledge_banking:(5, 8)|18637:knowledge_banking:(5, 9)|18643:end_state_activation|18643:knowledge_banking:(6, 8)|20112:end_state_banking:(14, 1)",13,6,4,3,4,True
v1_2,10.0,80000,5,1405678542,331,48000,0,0,0,0,4,0,40.0,287,"(3, 3)",0.0,True,False,2,1576,2687,2687,1,1.0,14568,1381,6,496,39872,"(4, 15)","(4, 15)|(15, 16)|(3, 3)|(11, 5)|(16, 3)|(9, 10)",3693,1798,0,"(11, 11)",39872,42533,7,True,40128,2661,5,5,496,39110,"(5, 9)|(5, 8)|(6, 8)|(14, 14)|(14, 13)","(5, 9)|(5, 8)|(6, 8)|(14, 14)|(14, 13)","(5, 8):2|(5, 9):1|(6, 8):3|(14, 13):5|(14, 14):4","(5, 8):900|(5, 9):496|(6, 8):37235|(14, 13):39110|(14, 14):38965","(5, 8):37144|(5, 9):37143|(6, 8):37985|(14, 13):39368|(14, 14):39367","(5, 8):359|(5, 9):30|(6, 8):441|(14, 13):51|(14, 14):54","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):1",60,2,2131.5,0.5,1.0,6,26096.333333333332,615.5,0.0,5,38201.4,184.0,0.0,1,39872.0,40127.0,0.0,1,42533.0,6.0,0.0,2,0,"496:mastery:(4, 15)|900:mastery:(15, 16)|1576:threat:(14, 13)|2687:threat:(14, 14)|37143:knowledge_banking:(5, 9)|37144:knowledge_banking:(5, 8)|37235:mastery:(3, 3)|37985:knowledge_banking:(6, 8)|38965:mastery:(11, 5)|39110:mastery:(16, 3)|39367:knowledge_banking:(14, 14)|39368:knowledge_banking:(14, 13)|39872:end_state_activation|39872:mastery:(9, 10)|42533:end_state_banking:(11, 11)",15,6,4,3,4,True
v1_2,10.0,80000,6,925733024,331,48000,0,0,0,0,3,0,30.0,310,"(3, 3)",0.0,True,False,1,3340,,3340,0,0.0,12458,5946,6,406,24411,"(4, 15)","(4, 15)|(9, 10)|(15, 16)|(16, 3)|(3, 3)|(11, 5)",4247,2278,0,"(2, 12)",27387,28375,26,True,52613,988,5,5,406,13229,"(5, 8)|(14, 14)|(5, 9)|(6, 8)|(14, 13)","(14, 14)|(14, 13)|(6, 8)|(5, 8)|(5, 9)","(5, 8):1|(5, 9):3|(6, 8):4|(14, 13):5|(14, 14):2","(5, 8):406|(5, 9):860|(6, 8):4100|(14, 13):13229|(14, 14):550","(5, 8):27382|(5, 9):27387|(6, 8):27381|(14, 13):14044|(14, 14):741","(5, 8):85|(5, 9):98|(6, 8):11|(14, 13):800|(14, 14):1699","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",57,1,3340.0,0.0,1.0,6,7259.333333333333,707.8333333333334,0.0,5,19387.0,535.6,0.0,1,27387.0,52612.0,0.0,1,28375.0,25.0,0.0,1,0,"406:mastery:(4, 15)|550:mastery:(9, 10)|741:knowledge_banking:(14, 14)|860:mastery:(15, 16)|3340:threat:(14, 13)|4100:mastery:(16, 3)|13229:mastery:(3, 3)|14044:knowledge_banking:(14, 13)|24411:mastery:(11, 5)|27381:knowledge_banking:(6, 8)|27382:knowledge_banking:(5, 8)|27387:end_state_activation|27387:knowledge_banking:(5, 9)|28375:end_state_banking:(2, 12)",14,6,4,3,4,True
v1_2,10.0,80000,7,545126393,331,48000,0,0,0,0,3,0,30.0,270,"(3, 3)",0.0,True,False,1,1556,,1556,0,0.0,11610,844,6,562,33924,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(3, 3)|(11, 5)|(16, 3)",3940,396,0,"(15, 5)",33924,33945,137,True,46076,21,5,5,562,10919,"(5, 8)|(5, 9)|(6, 8)|(14, 13)|(14, 14)","(5, 8)|(6, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8):1|(5, 9):2|(6, 8):3|(14, 13):4|(14, 14):5","(5, 8):562|(5, 9):778|(6, 8):1572|(14, 13):2035|(14, 14):10919","(5, 8):1616|(5, 9):1621|(6, 8):1617|(14, 13):25490|(14, 14):25489","(5, 8):894|(5, 9):281|(6, 8):375|(14, 13):212|(14, 14):227","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",57,1,1556.0,0.0,1.0,6,8298.333333333334,656.6666666666666,0.0,5,11166.6,394.8,0.0,1,33924.0,46075.0,0.0,1,33945.0,136.0,0.0,1,0,"562:mastery:(4, 15)|778:mastery:(15, 16)|1556:threat:(14, 13)|1572:mastery:(9, 10)|1616:knowledge_banking:(5, 8)|1617:knowledge_banking:(6, 8)|1621:knowledge_banking:(5, 9)|2035:mastery:(3, 3)|10919:mastery:(11, 5)|25489:knowledge_banking:(14, 14)|25490:knowledge_banking:(14, 13)|33924:end_state_activation|33924:mastery:(16, 3)|33945:end_state_banking:(15, 5)",14,6,4,3,4,True
v1_2,10.0,80000,8,65180875,331,48000,0,0,0,0,6,0,60.0,257,"(3, 3)",0.0,True,False,2,6145,6714,6714,1,1.0,14040,7168,6,346,44248,"(4, 15)","(4, 15)|(3, 3)|(9, 10)|(15, 16)|(11, 5)|(16, 3)",2842,687,0,"(18, 4)",46076,47801,4,True,33924,1725,5,5,346,44081,"(14, 13)|(6, 8)|(14, 14)|(5, 8)|(5, 9)","(6, 8)|(14, 14)|(14, 13)|(5, 9)|(5, 8)","(5, 8):4|(5, 9):5|(6, 8):2|(14, 13):1|(14, 14):3","(5, 8):43344|(5, 9):44081|(6, 8):639|(14, 13):346|(14, 14):2284","(5, 8):46076|(5, 9):46075|(6, 8):1189|(14, 13):43592|(14, 14):43591","(5, 8):5|(5, 9):4|(6, 8):516|(14, 13):23|(14, 14):24","(5, 8):3|(5, 9):3|(6, 8):0|(14, 13):0|(14, 14):0",60,2,6429.5,0.5,1.0,6,22490.333333333332,473.6666666666667,0.0,5,36104.6,111.4,0.0,1,46076.0,33923.0,0.0,1,47801.0,3.0,0.0,2,0,"346:mastery:(4, 15)|639:mastery:(3, 3)|1189:knowledge_banking:(6, 8)|2284:mastery:(9, 10)|6145:threat:(5, 9)|6714:threat:(5, 8)|43344:mastery:(15, 16)|43591:knowledge_banking:(14, 14)|43592:knowledge_banking:(14, 13)|44081:mastery:(11, 5)|44248:mastery:(16, 3)|46075:knowledge_banking:(5, 9)|46076:end_state_activation|46076:knowledge_banking:(5, 8)|47801:end_state_banking:(18, 4)",15,6,4,3,4,True
v1_2,10.0,80000,9,1832057892,331,48000,0,0,0,0,4,0,40.0,234,"(3, 3)",0.0,True,False,1,1513,,1513,0,0.0,12495,6,6,382,13032,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(15, 16)|(16, 3)",1498,35,0,"(12, 15)",13032,17534,10,True,66968,4502,5,5,382,4302,"(5, 9)|(14, 13)|(14, 14)|(5, 8)|(6, 8)","(5, 9)|(14, 13)|(5, 8)|(14, 14)|(6, 8)","(5, 8):4|(5, 9):1|(6, 8):5|(14, 13):2|(14, 14):3","(5, 8):1175|(5, 9):382|(6, 8):4302|(14, 13):656|(14, 14):947","(5, 8):1300|(5, 9):547|(6, 8):7505|(14, 13):768|(14, 14):2957","(5, 8):262|(5, 9):241|(6, 8):270|(14, 13):287|(14, 14):262","(5, 8):1|(5, 9):0|(6, 8):3|(14, 13):0|(14, 14):0",57,1,1513.0,0.0,1.0,6,3415.6666666666665,249.66666666666666,0.0,5,2615.4,261.4,0.0,1,13032.0,66967.0,0.0,1,17534.0,9.0,0.0,1,0,"382:mastery:(4, 15)|547:knowledge_banking:(5, 9)|656:mastery:(9, 10)|768:knowledge_banking:(14, 13)|947:mastery:(11, 5)|1175:mastery:(3, 3)|1300:knowledge_banking:(5, 8)|1513:threat:(6, 8)|2957:knowledge_banking:(14, 14)|4302:mastery:(15, 16)|7505:knowledge_banking:(6, 8)|13032:end_state_activation|13032:mastery:(16, 3)|17534:end_state_banking:(12, 15)",14,6,4,3,4,True
v1_2,0.1,160000,0,202358875,331,96000,0,0,0,0,4,0,0.4,418,"(3, 3)",0.0,True,False,2,369,503,503,1,1.0,14579,5422,6,548,51660,"(9, 10)","(9, 10)|(3, 3)|(11, 5)|(16, 3)|(15, 16)|(4, 15)",6424,2137,0,"(10, 8)",51660,55669,113,True,108340,4009,5,5,548,44312,"(5, 9)|(5, 8)|(14, 13)|(14, 14)|(6, 8)","(5, 9)|(5, 8)|(14, 14)|(14, 13)|(6, 8)","(5, 8):2|(5, 9):1|(6, 8):5|(14, 13):3|(14, 14):4","(5, 8):797|(5, 9):548|(6, 8):44312|(14, 13):1011|(14, 14):17204","(5, 8):1234|(5, 9):615|(6, 8):51417|(14, 13):44428|(14, 14):44427","(5, 8):696|(5, 9):853|(6, 8):741|(14, 13):321|(14, 14):697","(5, 8):0|(5, 9):3|(6, 8):1|(14, 13):0|(14, 14):0",60,2,436.0,0.5,1.0,6,19255.333333333332,1070.6666666666667,0.0,5,28424.2,658.6,0.0,1,51660.0,108339.0,0.0,1,55669.0,112.0,0.0,2,0,"369:threat:(5, 9)|503:threat:(6, 8)|548:mastery:(9, 10)|615:knowledge_banking:(5, 9)|797:mastery:(3, 3)|1011:mastery:(11, 5)|1234:knowledge_banking:(5, 8)|17204:mastery:(16, 3)|44312:mastery:(15, 16)|44427:knowledge_banking:(14, 14)|44428:knowledge_banking:(14, 13)|51417:knowledge_banking:(6, 8)|51660:end_state_activation|51660:mastery:(4, 15)|55669:end_state_banking:(10, 8)",15,6,4,3,4,True
v1_2,0.1,160000,1,1869897005,331,96000,0,0,0,0,4,0,0.4,413,"(3, 3)",0.0,True,False,2,9238,11392,11392,1,1.0,19401,730,6,354,39554,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(3, 3)|(11, 5)|(16, 3)",4933,163,0,"(17, 11)",41842,42203,10,True,118158,361,5,5,354,39417,"(5, 9)|(14, 14)|(14, 13)|(6, 8)|(5, 8)","(14, 14)|(5, 9)|(14, 13)|(6, 8)|(5, 8)","(5, 8):5|(5, 9):1|(6, 8):4|(14, 13):3|(14, 14):2","(5, 8):39417|(5, 9):354|(6, 8):15559|(14, 13):11348|(14, 14):8860","(5, 8):41842|(5, 9):11385|(6, 8):22731|(14, 13):12654|(14, 14):8869","(5, 8):175|(5, 9):77|(6, 8):218|(14, 13):1842|(14, 14):2144","(5, 8):1|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):0",60,2,10315.0,0.5,1.0,6,19182.0,822.1666666666666,0.0,5,19496.2,888.2,0.0,1,41842.0,118157.0,0.0,1,42203.0,9.0,0.0,2,0,"354:mastery:(4, 15)|8860:mastery:(15, 16)|8869:knowledge_banking:(14, 14)|9238:threat:(14, 13)|11348:mastery:(9, 10)|11385:knowledge_banking:(5, 9)|11392:threat:(5, 8)|12654:knowledge_banking:(14, 13)|15559:mastery:(3, 3)|22731:knowledge_banking:(6, 8)|39417:mastery:(11, 5)|39554:mastery:(16, 3)|41842:end_state_activation|41842:knowledge_banking:(5, 8)|42203:end_state_banking:(17, 11)",15,6,4,3,4,True
v1_2,0.1,160000,2,1489290374,331,96000,0,0,0,0,4,0,0.4,405,"(3, 3)",0.0,True,False,2,1668,2985,2985,1,1.0,15876,85,6,396,67267,"(4, 15)","(4, 15)|(15, 16)|(9, 10)|(11, 5)|(16, 3)|(3, 3)",4817,680,0,"(12, 13)",,,0,False,,,5,2,396,14382,"(5, 8)|(6, 8)|(5, 9)|(14, 13)|(14, 14)","(14, 13)|(14, 14)","(5, 8):1|(5, 9):3|(6, 8):2|(14, 13):4|(14, 14):5","(5, 8):396|(5, 9):7146|(6, 8):2910|(14, 13):14323|(14, 14):14382","(5, 8):None|(5, 9):None|(6, 8):None|(14, 13):15930|(14, 14):15931","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):979|(14, 14):468","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):3|(14, 14):1",45,2,2326.5,0.5,1.0,6,17737.333333333332,802.8333333333334,0.0,2,15930.5,720.5,0.0,0,,,,0,,,,2,0,"396:mastery:(4, 15)|1668:threat:(14, 13)|2910:mastery:(15, 16)|2985:threat:(14, 14)|7146:mastery:(9, 10)|14323:mastery:(11, 5)|14382:mastery:(16, 3)|15930:knowledge_banking:(14, 13)|15931:knowledge_banking:(14, 14)|67267:mastery:(3, 3)",10,6,4,3,4,True
v1_2,0.1,160000,3,1108683743,331,96000,0,0,0,0,7,0,0.7,434,"(3, 3)",0.0,True,False,3,2041,2144,12048,1,1.0,14725,7942,6,2228,49781,"(9, 10)","(9, 10)|(15, 16)|(11, 5)|(4, 15)|(16, 3)|(3, 3)",4503,387,0,"(16, 7)",49781,52680,2,True,110219,2899,5,5,2228,23754,"(14, 13)|(14, 14)|(5, 9)|(6, 8)|(5, 8)","(14, 13)|(14, 14)|(6, 8)|(5, 9)|(5, 8)","(5, 8):5|(5, 9):3|(6, 8):4|(14, 13):1|(14, 14):2","(5, 8):23754|(5, 9):5727|(6, 8):7562|(14, 13):2228|(14, 14):2974","(5, 8):33262|(5, 9):12049|(6, 8):12019|(14, 13):2780|(14, 14):3827","(5, 8):379|(5, 9):141|(6, 8):1346|(14, 13):1061|(14, 14):1158","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):1|(14, 14):3",63,3,5411.0,1.0,1.0,6,15337.666666666666,750.5,0.0,5,12787.4,814.0,0.0,1,49781.0,110218.0,0.0,1,52680.0,1.0,0.0,3,0,"2041:threat:(14, 14)|2144:threat:(14, 13)|2228:mastery:(9, 10)|2780:knowledge_banking:(14, 13)|2974:mastery:(15, 16)|3827:knowledge_banking:(14, 14)|5727:mastery:(11, 5)|7562:mastery:(4, 15)|12019:knowledge_banking:(6, 8)|12048:threat:(5, 8)|12049:knowledge_banking:(5, 9)|23754:mastery:(16, 3)|33262:knowledge_banking:(5, 8)|49781:end_state_activation|49781:mastery:(3, 3)|52680:end_state_banking:(16, 7)",16,6,4,3,4,True
v1_2,0.1,160000,4,628738225,331,96000,0,0,0,0,0,0,0.0,447,"(3, 3)",0.0,True,True,0,,,,0,0.0,20994,1740,6,1256,28682,"(9, 10)","(9, 10)|(16, 3)|(11, 5)|(3, 3)|(4, 15)|(15, 16)",4715,1501,0,"(7, 4)",28682,33166,8,True,131318,4484,5,5,1256,3796,"(6, 8)|(5, 8)|(14, 14)|(5, 9)|(14, 13)","(5, 9)|(5, 8)|(6, 8)|(14, 14)|(14, 13)","(5, 8):2|(5, 9):4|(6, 8):1|(14, 13):5|(14, 14):3","(5, 8):1504|(5, 9):2809|(6, 8):1256|(14, 13):3796|(14, 14):2033","(5, 8):3458|(5, 9):3457|(6, 8):3463|(14, 13):23568|(14, 14):23567","(5, 8):731|(5, 9):1363|(6, 8):510|(14, 13):326|(14, 14):321","(5, 8):0|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",54,0,,,,6,6680.0,785.8333333333334,0.0,5,11502.6,647.2,0.0,1,28682.0,131317.0,0.0,1,33166.0,7.0,0.0,0,0,"1256:mastery:(9, 10)|1504:mastery:(16, 3)|2033:mastery:(11, 5)|2809:mastery:(3, 3)|3457:knowledge_banking:(5, 9)|3458:knowledge_banking:(5, 8)|3463:knowledge_banking:(6, 8)|3796:mastery:(4, 15)|23567:knowledge_banking:(14, 14)|23568:knowledge_banking:(14, 13)|28682:end_state_activation|28682:mastery:(15, 16)|33166:end_state_banking:(7, 4)",13,6,4,3,4,True
v1_2,0.1,160000,5,248131594,331,96000,0,0,0,0,4,0,0.4,439,"(3, 3)",0.0,True,False,2,12612,13427,13427,1,1.0,11710,1198,6,1088,16466,"(4, 15)","(4, 15)|(15, 16)|(3, 3)|(11, 5)|(16, 3)|(9, 10)",6111,2025,0,"(7, 18)",16747,20748,224,True,143253,4001,5,5,1088,15914,"(14, 14)|(6, 8)|(5, 8)|(5, 9)|(14, 13)","(14, 14)|(14, 13)|(5, 9)|(5, 8)|(6, 8)","(5, 8):3|(5, 9):4|(6, 8):2|(14, 13):5|(14, 14):1","(5, 8):15245|(5, 9):15737|(6, 8):1356|(14, 13):15914|(14, 14):1088","(5, 8):16742|(5, 9):16741|(6, 8):16747|(14, 13):16594|(14, 14):1647","(5, 8):819|(5, 9):1001|(6, 8):1040|(14, 13):597|(14, 14):163","(5, 8):0|(5, 9):1|(6, 8):0|(14, 13):3|(14, 14):0",60,2,13019.5,0.5,1.0,6,10967.666666666666,1018.5,0.0,5,13694.2,721.0,0.0,1,16747.0,143252.0,0.0,1,20748.0,223.0,0.0,2,0,"1088:mastery:(4, 15)|1356:mastery:(15, 16)|1647:knowledge_banking:(14, 14)|12612:threat:(14, 13)|13427:threat:(5, 9)|15245:mastery:(3, 3)|15737:mastery:(11, 5)|15914:mastery:(16, 3)|16466:mastery:(9, 10)|16594:knowledge_banking:(14, 13)|16741:knowledge_banking:(5, 9)|16742:knowledge_banking:(5, 8)|16747:end_state_activation|16747:knowledge_banking:(6, 8)|20748:end_state_banking:(7, 18)",15,6,4,3,4,True
v1_2,0.1,160000,6,1915669724,331,96000,0,0,0,0,3,0,0.30000000000000004,423,"(3, 3)",0.0,True,False,1,2116,,2116,0,0.0,17706,286,6,578,14194,"(4, 15)","(4, 15)|(9, 10)|(11, 5)|(3, 3)|(16, 3)|(15, 16)",4575,604,0,"(15, 2)",17134,17982,10,True,142866,848,5,5,578,12636,"(6, 8)|(5, 9)|(14, 13)|(5, 8)|(14, 14)","(5, 9)|(6, 8)|(14, 14)|(14, 13)|(5, 8)","(5, 8):4|(5, 9):2|(6, 8):1|(14, 13):3|(14, 14):5","(5, 8):10831|(5, 9):1038|(6, 8):578|(14, 13):10713|(14, 14):12636","(5, 8):17134|(5, 9):1081|(6, 8):1111|(14, 13):14426|(14, 14):14425","(5, 8):909|(5, 9):1277|(6, 8):1306|(14, 13):438|(14, 14):1430","(5, 8):3|(5, 9):0|(6, 8):0|(14, 13):0|(14, 14):0",57,1,2116.0,0.0,1.0,6,8331.666666666666,762.5,0.0,5,9635.4,1069.0,0.0,1,17134.0,142865.0,0.0,1,17982.0,9.0,0.0,1,0,"578:mastery:(4, 15)|1038:mastery:(9, 10)|1081:knowledge_banking:(5, 9)|1111:knowledge_banking:(6, 8)|2116:threat:(5, 8)|10713:mastery:(11, 5)|10831:mastery:(3, 3)|12636:mastery:(16, 3)|14194:mastery:(15, 16)|14425:knowledge_banking:(14, 14)|14426:knowledge_banking:(14, 13)|17134:end_state_activation|17134:knowledge_banking:(5, 8)|17982:end_state_banking:(15, 2)",14,6,4,3,4,True
v1_2,0.1,160000,7,1535063093,331,96000,0,0,0,0,6,0,0.6,395,"(3, 3)",0.0,True,False,2,12647,13384,13384,1,1.0,16146,688,5,340,29901,"(4, 15)","(4, 15)|(15, 16)|(3, 3)|(9, 10)|(11, 5)",3974,210,0,"(9, 4)",,,0,False,,,5,5,340,29901,"(5, 8)|(5, 9)|(6, 8)|(14, 13)|(14, 14)","(5, 9)|(5, 8)|(6, 8)|(14, 13)|(14, 14)","(5, 8):1|(5, 9):2|(6, 8):3|(14, 13):4|(14, 14):5","(5, 8):340|(5, 9):666|(6, 8):13035|(14, 13):14488|(14, 14):29901","(5, 8):10460|(5, 9):10455|(6, 8):13551|(14, 13):18766|(14, 14):30195","(5, 8):1134|(5, 9):286|(6, 8):868|(14, 13):1485|(14, 14):980","(5, 8):0|(5, 9):0|(6, 8):3|(14, 13):2|(14, 14):1",51,2,13015.5,0.5,1.0,5,11686.0,794.8,0.0,5,16685.4,947.6,0.0,0,,,,0,,,,2,0,"340:mastery:(4, 15)|666:mastery:(15, 16)|10455:knowledge_banking:(5, 9)|10460:knowledge_banking:(5, 8)|12647:threat:(6, 8)|13035:mastery:(3, 3)|13384:threat:(14, 13)|13551:knowledge_banking:(6, 8)|14488:mastery:(9, 10)|18766:knowledge_banking:(14, 13)|29901:mastery:(11, 5)|30195:knowledge_banking:(14, 14)",12,6,4,3,4,True
v1_2,0.1,160000,8,1154456462,331,96000,0,0,0,0,5,0,0.5,461,"(3, 3)",0.0,True,False,2,1729,2133,2133,1,1.0,8720,1675,6,404,21532,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(16, 3)|(11, 5)|(15, 16)",4448,1073,0,"(9, 13)",21532,21871,1185,True,138468,339,5,5,404,3295,"(5, 8)|(14, 13)|(6, 8)|(5, 9)|(14, 14)","(5, 8)|(14, 13)|(6, 8)|(5, 9)|(14, 14)","(5, 8):1|(5, 9):4|(6, 8):3|(14, 13):2|(14, 14):5","(5, 8):404|(5, 9):2910|(6, 8):2615|(14, 13):490|(14, 14):3295","(5, 8):640|(5, 9):4297|(6, 8):3661|(14, 13):3100|(14, 14):21463","(5, 8):1167|(5, 9):1432|(6, 8):1330|(14, 13):46|(14, 14):342","(5, 8):0|(5, 9):2|(6, 8):3|(14, 13):0|(14, 14):0",60,2,1931.0,0.5,1.0,6,5207.666666666667,741.3333333333334,0.0,5,6632.2,860.4,0.0,1,21532.0,138467.0,0.0,1,21871.0,1184.0,0.0,2,0,"404:mastery:(4, 15)|490:mastery:(9, 10)|640:knowledge_banking:(5, 8)|1729:threat:(6, 8)|2133:threat:(5, 9)|2615:mastery:(3, 3)|2910:mastery:(16, 3)|3100:knowledge_banking:(14, 13)|3295:mastery:(11, 5)|3661:knowledge_banking:(6, 8)|4297:knowledge_banking:(5, 9)|21463:knowledge_banking:(14, 14)|21532:end_state_activation|21532:mastery:(15, 16)|21871:end_state_banking:(9, 13)",15,6,4,3,4,True
v1_2,0.1,160000,9,674510944,331,96000,0,0,0,0,2,0,0.2,428,"(3, 3)",0.0,True,True,0,,,,0,0.0,20735,141,6,1076,6478,"(15, 16)","(15, 16)|(9, 10)|(11, 5)|(16, 3)|(3, 3)|(4, 15)",2753,88,0,"(13, 13)",23561,33045,392,True,136439,9484,5,5,1076,6093,"(5, 9)|(6, 8)|(14, 14)|(14, 13)|(5, 8)","(14, 14)|(14, 13)|(5, 8)|(6, 8)|(5, 9)","(5, 8):5|(5, 9):1|(6, 8):2|(14, 13):4|(14, 14):3","(5, 8):6093|(5, 9):1076|(6, 8):1830|(14, 13):4644|(14, 14):2275","(5, 8):23556|(5, 9):23561|(6, 8):23557|(14, 13):10774|(14, 14):10773","(5, 8):451|(5, 9):33|(6, 8):436|(14, 13):1703|(14, 14):1524","(5, 8):1|(5, 9):0|(6, 8):1|(14, 13):0|(14, 14):0",54,0,,,,6,3732.6666666666665,458.8333333333333,0.0,5,18444.2,826.4,0.0,1,23561.0,136438.0,0.0,1,33045.0,391.0,0.0,0,0,"1076:mastery:(15, 16)|1830:mastery:(9, 10)|2275:mastery:(11, 5)|4644:mastery:(16, 3)|6093:mastery:(3, 3)|6478:mastery:(4, 15)|10773:knowledge_banking:(14, 14)|10774:knowledge_banking:(14, 13)|23556:knowledge_banking:(5, 8)|23557:knowledge_banking:(6, 8)|23561:end_state_activation|23561:knowledge_banking:(5, 9)|33045:end_state_banking:(13, 13)",13,6,4,3,4,True
v1_2,0.5,160000,0,749409430,331,96000,0,0,0,0,5,0,2.5,408,"(3, 3)",0.0,True,False,1,3361,,3361,0,0.0,17845,17505,6,374,6410,"(4, 15)","(4, 15)|(9, 10)|(3, 3)|(11, 5)|(16, 3)|(15, 16)",2983,188,0,"(8, 16)",6784,6923,4,True,153216,139,5,5,374,5518,"(14, 14)|(6, 8)|(14, 13)|(5, 8)|(5, 9)","(6, 8)|(5, 8)|(5, 9)|(14, 14)|(14, 13)","(5, 8):4|(5, 9):5|(6, 8):2|(14, 13):3|(14, 14):1","(5, 8):5227|(5, 9):5518|(6, 8):3316|(14, 13):4847|(14, 14):374","(5, 8):5688|(5, 9):5689|(6, 8):3333|(14, 13):6784|(14, 14):6783","(5, 8):1373|(5, 9):479|(6, 8):548|(14, 13):805|(14, 14):904","(5, 8):1|(5, 9):3|(6, 8):1|(14, 13):0|(14, 14):0",57,1,3361.0,0.0,1.0,6,4282.0,497.1666666666667,0.0,5,5655.4,818.8,0.0,1,6784.0,153215.0,0.0,1,6923.0,3.0,0.0,1,0,"374:mastery:(4, 15)|3316:mastery:(9, 10)|3333:knowledge_banking:(6, 8)|3361:threat:(5, 9)|4847:mastery:(3, 3)|5227:mastery:(11, 5)|5518:mastery:(16, 3)|5688:knowledge_banking:(5, 8)|5689:knowledge_banking:(5, 9)|6410:mastery:(15, 16)|6783:knowledge_banking:(14, 14)|6784:end_state_activation|6784:knowledge_banking:(14, 13)|6923:end_state_banking:(8, 16)",14,6,4,3,4,True
